date,"(37.9676,-119.138)","(37.9785,-119.04)","(37.9894,-118.943)","(38.0557,-119.054)","(38.0665,-118.956)",Year_Month,AverageVal
20160531,0,0,0,0,0,201605,0
20160601,0,0,0,0,0,201606,0
20160602,0,0,0,0,0,201606,0
20160603,0,0,0,0,0,201606,0
20160604,0,0,0,0,0,201606,0
20160605,0,0,0,0,0,201606,0
20160606,0,0,0,0,0,201606,0
20160607,0,0,0,0,0,201606,0
20160608,0,0,0,0,0,201606,0
20160609,0,0,0,0,0,201606,0
20160610,0,0,0,0,0,201606,0
20160611,0,0,0,0,0,201606,0
20160612,4.904055119,4.383777618,5.594318867,3.295372248,3.998638391,201606,4.435232449
20160613,10.48093128,8.152838707,9.441809654,5.346518993,6.157628536,201606,7.915945435
20160614,0,0,0,0,0,201606,0
20160615,0,0,0,0,0,201606,0
20160616,0,0,0,0,0,201606,0
20160617,0,0,0,0,0,201606,0
20160618,0,0,0,0,0,201606,0
20160619,0,0,0,0,0,201606,0
20160620,0,0,0,0,0,201606,0
20160621,0,0,0,0,0,201606,0
20160622,0,0,0,0,0,201606,0
20160623,0,0,0,0,0,201606,0
20160624,0.058533147,0,0,0.052012999,0.011805361,201606,0.024470301
20160625,0,0,0,0,0,201606,0
20160626,0,0,0,0,0,201606,0
20160627,0,0,0,0,0,201606,0
20160628,0,0,0,0,0,201606,0
20160629,0.893666804,1.033643365,1.424586177,0.747987032,0.859660864,201606,0.991908848
20160630,0.041924838,0.261222243,0.349050105,0,0.107199349,201606,0.151879307
20160701,0,0,0,0,0,201607,0
20160702,0,0,0,0,0,201607,0
20160703,0.258075148,0.038777754,0.005855404,0.322972476,0.300000012,201607,0.185136159
20160704,0,0,0,0,0,201607,0
20160705,0,0,0,0,0,201607,0
20160706,0,0,0,0,0,201607,0
20160707,0,0,0,0,0,201607,0
20160708,0,0,0,0,0,201607,0
20160709,0,0,0,0,0,201607,0
20160710,0,0,0,0,0,201607,0
20160711,0,0,0,0,0,201607,0
20160712,0,0,0,0,0,201607,0
20160713,0,0,0,0,0,201607,0
20160714,0,0,0,0,0,201607,0
20160715,0,0,0,0,0,201607,0
20160716,0,0,0,0,0,201607,0
20160717,0,0,0,0,0,201607,0
20160718,0,0,0,0,0,201607,0
20160719,0,0,0,0,0,201607,0
20160720,0,0,0,0,0,201607,0
20160721,0,0,0,0,0,201607,0
20160722,0,0,0,0,0,201607,0
20160723,0,0,0,0,0,201607,0
20160724,0,0,0,0,0,201607,0
20160725,0,0,0,0,0,201607,0
20160726,0,0,0,0,0,201607,0
20160727,0,0,0,0,0,201607,0
20160728,0,0,0,0,0,201607,0
20160729,0.071700104,0.029945858,0,0.216304883,0.019090647,201607,0.067408298
20160730,0,0,0,0,0,201607,0
20160731,0,0,0,0,0,201607,0
20160801,0,0,0,0,0,201608,0
20160802,0.041924838,0.309717566,0.630441606,0.083695106,0.359660864,201608,0.285087996
20160803,0,0,0,0,0,201608,0
20160804,0,0,0,0,0,201608,0
20160805,0,0,0,0,0,201608,0
20160806,0,0,0,0,0,201608,0
20160807,0,0,0,0,0,201608,0
20160808,0,0,0,0,0,201608,0
20160809,0,0,0,0,0,201608,0
20160810,0,0,0,0,0,201608,0
20160811,0,0,0,0,0,201608,0
20160812,0,0,0,0,0,201608,0
20160813,0,0,0,0,0,201608,0
20160814,0,0,0,0,0,201608,0
20160815,0,0,0,0,0,201608,0
20160816,0,0,0,0,0,201608,0
20160817,0,0,0,0,0,201608,0
20160818,0,0,0,0,0,201608,0
20160819,0,0,0,0,0,201608,0
20160820,0,0,0,0,0,201608,0
20160821,0,0,0,0,0,201608,0
20160822,0,0,0,0,0,201608,0
20160823,0,0,0.079970352,0,0,201608,0.01599407
20160824,0,0,0,0,0,201608,0
20160825,0,0,0,0,0,201608,0
20160826,0,0,0,0,0,201608,0
20160827,0.625408053,0.435370415,0.491832942,0,0.107199349,201608,0.331962152
20160828,0,0,0,0,0,201608,0
20160829,0,0,0,0,0,201608,0
20160830,0,0,0,0,0,201608,0
20160831,0,0,0,0,0,201608,0
20160901,0,0,0,0,0,201609,0
20160902,0,0,0,0,0,201609,0
20160903,0,0,0,0,0,201609,0
20160904,0,0,0,0,0,201609,0
20160905,0,0,0,0,0,201609,0
20160906,0,0,0,0,0,201609,0
20160907,0,0,0,0,0,201609,0
20160908,0,0,0,0,0,201609,0
20160909,0,0,0,0,0,201609,0
20160910,0,0,0,0,0,201609,0
20160911,0,0,0,0,0,201609,0
20160912,0,0,0,0,0,201609,0
20160913,0,0,0,0,0,201609,0
20160914,0,0,0,0,0,201609,0
20160915,0,0,0,0,0,201609,0
20160916,0,0,0,0,0,201609,0
20160917,0,0,0,0,0,201609,0
20160918,0,0,0,0,0,201609,0
20160919,0,0,0,0,0,201609,0
20160920,0,0,0,0,0,201609,0
20160921,0,0,0,0,0,201609,0
20160922,1.805875182,1.558741689,1.449888587,2.001634359,1.617062569,201609,1.686640477
20160923,0,0,0,0,0,201609,0
20160924,0,0,0,0,0,201609,0
20160925,0,0,0,0,0,201609,0
20160926,0,0,0,0,0,201609,0
20160927,0,0,0,0,0,201609,0
20160928,0,0,0,0,0,201609,0
20160929,0,0,0,0,0,201609,0
20160930,0,0,0,0,0,201609,0
20161001,0,0,0,0,0,201610,0
20161002,0,0,0,0,0,201610,0
20161003,0,0,0,0,0,201610,0
20161004,0,0,0,0,0,201610,0
20161005,0,0,0,0,0,201610,0
20161006,0,0,0,0,0,201610,0
20161007,0,0,0,0,0,201610,0
20161008,0,0,0,0,0,201610,0
20161009,0,0,0,0,0,201610,0
20161010,0,0,0,0,0,201610,0
20161011,0,0,0,0,0,201610,0
20161012,0,0,0,0,0,201610,0
20161013,0,0,0,0,0,201610,0
20161014,0,0,0,0,0,201610,0
20161015,2.071430683,1.429259181,1.236894488,2.414862394,2.109192371,201610,1.852327824
20161016,22.16260338,16.95944595,16.5333786,17.98575211,16.09667778,201610,17.94757156
20161017,44.58364487,32.33078766,32.56280136,31.1930542,29.43412972,201610,34.02088356
20161018,2.622236013,1.558741689,1.585825801,2.001634359,1.807870269,201610,1.915261626
20161019,0,0,0,0,0,201610,0
20161020,0,0,0,0,0,201610,0
20161021,0,0,0,0,0,201610,0
20161022,0,0,0,0,0,201610,0
20161023,0,0,0,0,0,201610,0
20161024,2.638305664,1.895461082,1.945625186,2.22172308,1.916391611,201610,2.123501325
20161025,2.27258873,1.564629555,1.455384135,2.057431221,1.923676968,201610,1.854742122
20161026,0,0,0,0,0,201610,0
20161027,0,0,0,0,0,201610,0
20161028,16.38896561,12.32252979,12.41235924,13.34804726,12.38723755,201610,13.37182789
20161029,11.90003777,9.442584991,9.969661713,8.908037186,8.384573936,201610,9.720979118
20161030,1.016980052,0.705424547,0.790241003,0.083695106,0.288194627,201610,0.576907067
20161031,25.37810326,19.30495644,19.6122036,18.60480499,17.2432785,201610,20.02866936
20161101,0,0,0,0,0,201611,0
20161102,0,0,0,0,0,201611,0
20161103,0,0,0,0,0,201611,0
20161104,0,0,0,0,0,201611,0
20161105,0,0,0,0,0,201611,0
20161106,0,0,0,0,0,201611,0
20161107,0,0,0,0,0,201611,0
20161108,0,0,0,0,0,201611,0
20161109,0,0,0,0,0,201611,0
20161110,0,0,0,0,0,201611,0
20161111,0,0,0,0,0,201611,0
20161112,0,0,0,0,0,201611,0
20161113,0,0,0,0,0,201611,0
20161114,0,0,0,0,0,201611,0
20161115,0,0,0,0,0,201611,0
20161116,0,0,0,0,0,201611,0
20161117,1.377575278,1.103407383,1.012961149,1.880403638,1.609192252,201611,1.39670794
20161118,0,0,0,0,0,201611,0
20161119,0,0,0,0,0,201611,0
20161120,0,0,0,0,0,201611,0
20161121,0.186375052,0,0,0,0,201611,0.03727501
20161122,0,0,0,0,0,201611,0
20161123,0,0,0,0,0,201611,0
20161124,2.396838665,1.564629555,1.453792214,2.057431221,1.816477537,201611,1.857833838
20161125,0,0,0,0,0,201611,0
20161126,0,0,0,0,0,201611,0
20161127,8.193429947,5.984593391,5.771168709,6.70479393,6.018384457,201611,6.534474087
20161128,11.0987072,8.313697815,8.59628582,9.138003349,8.320727348,201611,9.093484306
20161129,0.186375052,0,0,0,0,201611,0.03727501
20161130,0,0,0,0,0,201611,0
20161201,0,0,0,0,0,201612,0
20161202,0,0,0,0,0,201612,0
20161203,0,0,0,0,0,201612,0
20161204,0,0,0,0,0,201612,0
20161205,0,0,0,0,0,201612,0
20161206,0,0,0,0,0,201612,0
20161207,0,0,0,0,0,201612,0
20161208,3.371893883,1.954448581,1.717376471,1.966959119,1.609192252,201612,2.123974061
20161209,3.129888535,2.261222363,2.21311307,2.057431221,1.916391611,201612,2.31560936
20161210,1.836458445,1.384593487,1.22819674,2.001634359,1.693385601,201612,1.628853726
20161211,19.99383354,14.33277607,14.0019474,15.66781139,14.3157711,201612,15.6624279
20161212,0,0,0,0,0,201612,0
20161213,0,0,0,0,0,201612,0
20161214,0,0,0,0,0,201612,0
20161215,0,0,0,0,0,201612,0
20161216,53.47968674,38.85474396,39.57073975,33.26028442,32.78717422,201612,39.59052582
20161217,3.210027456,2.474148273,2.629380226,2.305418253,2.2809093,201612,2.579976702
20161218,0,0,0,0,0,201612,0
20161219,0,0,0,0,0,201612,0
20161220,0,0,0,0,0,201612,0
20161221,0,0,0,0,0,201612,0
20161222,0,0,0,0,0,201612,0
20161223,0,0,0,0,0,201612,0
20161224,18.68201256,14.11409473,13.83132744,15.50844765,13.84390259,201612,15.19595699
20161225,2.027680397,1.564629555,1.455384135,2.057431221,1.923676968,201612,1.805760455
20161226,0,0,0,0,0,201612,0
20161227,0,0,0,0,0,201612,0
20161228,0,0,0,0,0,201612,0
20161229,0,0,0,0,0,201612,0
20161230,0,0,0,0,0,201612,0
20161231,0,0,0,0,0,201612,0
20170101,0,0,0,0,0,201701,0
20170102,0,0,0,0,0,201701,0
20170103,0,0,0,0,0,201701,0
20170104,28.75158501,22.09246254,21.39992905,26.51700401,23.21221924,201701,24.39463997
20170105,56.92211914,43.58132935,44.63518143,46.34426117,42.77418137,201701,46.85141449
20170106,4.180768967,3.16378808,3.498938799,3.591889858,3.416391611,201701,3.570355463
20170107,0,0,0,0,0,201701,0
20170108,41.40310669,31.94063377,33.34301376,31.65696144,29.72627831,201701,33.61399879
20170109,90.10346985,72.29795837,81.64203644,73.88632965,74.69556427,201701,78.52507172
20170110,13.51414776,10.60684204,11.46258926,8.128533363,8.221644402,201701,10.38675137
20170111,34.71335602,25.68110085,26.59180832,22.54278183,21.92744637,201701,26.29129868
20170112,7.269201756,5.294997692,5.43302393,5.081821442,4.800000191,201701,5.575809002
20170113,15.16318607,11.18703175,10.85911179,9.015690804,8.22974968,201701,10.89095402
20170114,0.541924834,0.869212687,1.427239418,0.601249397,1.062273979,201701,0.900380063
20170115,0,0,0,0,0,201701,0
20170116,0,0,0,0,0,201701,0
20170117,0,0,0,0,0,201701,0
20170118,0,0,0,0,0,201701,0
20170119,24.30220222,17.67713547,17.36130142,16.8945446,15.68103886,201701,18.38324451
20170120,8.493102074,6.737848282,7.939873695,6.49363184,6.844604015,201701,7.301811981
20170121,29.85930824,22.90183449,23.4362545,23.25341797,21.7572403,201701,24.2416111
20170122,8.349243164,6.275033951,6.430370808,5.851146698,5.577374458,201701,6.496633816
20170123,50.88968277,39.11894989,42.09000778,35.7416153,35.79756546,201701,40.72756424
20170124,8.89056015,6.733687401,7.708251953,6.093498707,6.353462219,201701,7.155892086
20170125,0,0,0,0,0,201701,0
20170126,0,0,0,0,0,201701,0
20170127,0,0,0.079970352,0,0,201701,0.01599407
20170128,0,0,0,0,0,201701,0
20170129,0,0,0,0,0,201701,0
20170130,0,0,0,0,0,201701,0
20170131,0,0,0,0,0,201701,0
20170201,0,0,0,0,0,201702,0
20170202,0,0,0,0,0,201702,0
20170203,6.41317749,4.679169178,4.380927563,6.078746796,5.133203506,201702,5.337044907
20170204,11.91193962,9.30009079,9.403334618,7.689472675,7.617359638,201702,9.184439468
20170205,0,0,0,0,0,201702,0
20170206,8.453045845,5.838048458,5.225435257,4.821182728,4.101906776,201702,5.687923813
20170207,16.808218,12.06533432,11.82706451,13.02668571,11.63477612,201702,13.07241573
20170208,46.06922913,33.26714325,37.0062294,24.89263916,26.66371346,201702,33.57979088
20170209,22.27762794,16.77885056,15.88474178,21.7608223,18.7430954,201702,19.0890276
20170210,14.09604168,9.696525574,9.252451897,8.926517487,8.101992607,201702,10.01470585
20170211,23.96239471,17.70035934,18.44931602,14.73634434,14.53045654,201702,17.87577419
20170212,0,0,0,0,0,201702,0
20170213,0,0,0,0,0,201702,0
20170214,0,0,0,0,0,201702,0
20170215,0,0,0,0,0,201702,0
20170216,0,0,0,0,0,201702,0
20170217,4.035850048,3.123371363,2.878085375,4.105010509,3.502577782,201702,3.528979015
20170218,,,,,,201702,#DIV/0!
20170219,2.276902437,1.400686622,1.562044263,0.629616559,0.599329114,201702,1.293715799
20170220,2.21593523,1.305225611,1.281543255,0.247987002,0.364517719,201702,1.083041763
20170221,42.2233696,32.11146545,35.30292511,29.7408123,30.20635223,201702,33.91698494
20170222,18.84911346,12.74125671,12.01232243,12.07129669,11.14942551,201702,13.36468296
20170223,1.827680469,1.364629626,1.22819674,1.880403638,1.685515404,201702,1.597285175
20170224,0,0,0,0,0,201702,0
20170225,0,0,0,0,0,201702,0
20170226,0,0,0,0,0,201702,0
20170227,0,0,0,0,0,201702,0
20170228,4.25490284,3.153317213,2.879677296,4.223357677,3.617062569,201702,3.625663519
20170301,0,0,0,0,0,201703,0
20170302,0,0,0,0,0,201703,0
20170303,0,0,0,0,0,201703,0
20170304,0,0,0,0,0,201703,0
20170305,0,0,0,0,0,201703,0
20170306,13.3967905,9.866312027,10.14344597,8.785258293,8.187187195,201703,10.0757988
20170307,0,0,0,0,0,201703,0
20170308,0,0,0,0,0,201703,0
20170309,0,0,0,0,0,201703,0
20170310,0,0,0,0,0,201703,0
20170311,0,0,0,0,0,201703,0
20170312,0,0,0,0,0,201703,0
20170313,0,0,0,0,0,201703,0
20170314,0,0,0,0,0,201703,0
20170315,0,0,0,0,0,201703,0
20170316,0,0,0,0,0,201703,0
20170317,0,0,0,0,0,201703,0
20170318,0,0,0,0,0,201703,0
20170319,0,0,0,0,0,201703,0
20170320,0,0,0,0,0,201703,0
20170321,0.411083072,0.201727107,0,0,0,201703,0.122562036
20170322,20.17897034,15.23000908,15.65271187,16.19764519,14.96833134,201703,16.44553356
20170323,7.741138458,6.19457531,5.919446945,6.924882412,6.317713737,201703,6.619551373
20170324,0,0,0,0,0,201703,0
20170325,4.234762669,2.616471291,2.470533848,0.661298692,1.018650889,201703,2.200343478
20170326,0.597458124,0.261222243,0.294144601,0,0,201703,0.230564994
20170327,0.788680136,0.395706981,0.295736521,0,0.107199349,201703,0.317464598
20170328,0,0,0,0,0,201703,0
20170329,0,0,0,0,0,201703,0
20170330,0,0,0,0,0,201703,0
20170331,6.87335825,5.163299084,4.877024174,6.38149786,5.426254749,201703,5.744286823
20170401,0,0,0,0,0,201704,0
20170402,0,0,0,0,0,201704,0
20170403,0,0,0,0,0,201704,0
20170404,0,0,0,0,0,201704,0
20170405,0,0,0,0,0,201704,0
20170406,0,0,0,0,0,201704,0
20170407,29.60513687,23.42279053,23.3740406,25.21523666,22.64009666,201704,24.85146027
20170408,46.24553299,37.69161606,42.3107338,32.2126236,32.97463608,201704,38.2870285
20170409,7.441062927,5.735370636,5.788649082,5.351146698,5.153697491,201704,5.893985367
20170410,0,0,0,0,0,201704,0
20170411,0,0,0,0,0,201704,0
20170412,0,0,0,0,0,201704,0
20170413,0,0,0,0,0,201704,0
20170414,11.33613491,8.320360184,7.735042572,8.996876717,8.001656532,201704,8.878014183
20170415,0,0,0,0,0,201704,0
20170416,0,0,0,0,0,201704,0
20170417,4.881690502,3.196592569,3.285977602,2.488297224,2.606614351,201704,3.29183445
20170418,5.793026447,3.552504063,3.42876029,2.361214876,2.575381517,201704,3.542177439
20170419,13.57874966,10.63935089,10.46842575,11.25972652,10.06565285,201704,11.20238113
20170420,0,0,0,0,0,201704,0
20170421,0,0,0,0,0,201704,0
20170422,0,0,0,0,0,201704,0
20170423,0,0,0,0,0,201704,0
20170424,0,0,0,0,0,201704,0
20170425,0,0,0,0,0,201704,0
20170426,0,0,0,0,0,201704,0
20170427,0,0,0,0,0,201704,0
20170428,0,0,0,0,0,201704,0
20170429,0,0,0,0,0,201704,0
20170430,0,0,0,0,0,201704,0
20170501,0,0,0,0,0,201705,0
20170502,0,0,0,0,0,201705,0
20170503,0,0,0,0,0,201705,0
20170504,0,0,0,0,0,201705,0
20170505,0,0,0,0,0,201705,0
20170506,0,0,0,0,0,201705,0
20170507,11.40874481,9.712079048,10.01133633,12.82324886,11.80691338,201705,11.15246449
20170508,0.258075148,0.038777754,0.005855404,0.300000012,0.300000012,201705,0.180541666
20170509,0,0,0,0,0,201705,0
20170510,0,0,0,0,0,201705,0
20170511,0,0,0,0,0,201705,0
20170512,0,0,0,0,0,201705,0
20170513,0,0,0,0,0,201705,0
20170514,0,0,0,0,0,201705,0
20170515,0,0,0,0,0,201705,0
20170516,5.454935551,4.63280201,5.548110962,4.362849236,4.352375507,201705,4.870214653
20170517,1.132667184,1.094575405,0.955384135,1.796708584,1.435482264,201705,1.282963514
20170518,0,0,0,0,0,201705,0
20170519,0,0,0,0,0,201705,0
20170520,0,0,0,0,0,201705,0
20170521,0,0,0,0,0,201705,0
20170522,0,0,0,0,0,201705,0
20170523,0,0,0,0,0,201705,0
20170524,0,0,0,0,0,201705,0
20170525,0,0,0,0,0,201705,0
20170526,0,0,0,0,0,201705,0
20170527,0,0,0,0,0,201705,0
20170528,0,0,0,0,0,201705,0
20170529,0,0,0,0,0,201705,0
20170530,0,0,0,0,0,201705,0
20170531,0,0,0,0,0,201705,0
20170601,0,0,0,0,0,201706,0
20170602,0,0,0,0,0,201706,0
20170603,0,0,0,0,0,201706,0
20170604,0,0,0,0,0,201706,0
20170605,0,0,0,0,0,201706,0
20170606,0,0,0,0,0,201706,0
20170607,0,0,0,0,0,201706,0
20170608,0,0,0,0,0,201706,0
20170609,0,0,0,0,0,201706,0
20170610,0,0,0,0,0,201706,0
20170611,0,0,0,0,0,201706,0
20170612,3.433544874,2.67916894,2.462489843,4.021315575,3.25254488,201706,3.169812822
20170613,0,0,0,0,0,201706,0
20170614,0,0,0,0,0,201706,0
20170615,0,0,0,0,0,201706,0
20170616,0,0,0,0,0,201706,0
20170617,0,0,0,0,0,201706,0
20170618,0,0,0,0,0,201706,0
20170619,0.791582882,0.705424547,0.790241003,0.083695106,0.288194627,201706,0.531827633
20170620,0,0,0,0,0,201706,0
20170621,0,0,0,0,0,201706,0
20170622,0,0,0,0,0,201706,0
20170623,0,0,0,0,0,201706,0
20170624,0,0,0,0,0,201706,0
20170625,0,0,0,0,0,201706,0
20170626,0,0,0,0,0,201706,0
20170627,0,0,0,0,0,201706,0
20170628,0,0,0,0,0,201706,0
20170629,0,0,0,0,0,201706,0
20170630,0,0,0,0,0,201706,0
20170701,0,0,0,0,0,201707,0
20170702,0,0,0,0,0,201707,0
20170703,0,0,0,0,0,201707,0
20170704,0,0,0,0,0,201707,0
20170705,0,0,0,0,0,201707,0
20170706,0,0,0,0,0,201707,0
20170707,0.186375052,0,0,0.034458715,0,201707,0.044166753
20170708,0,0.068327039,0.300000012,0.083695106,0.280909359,201707,0.146586303
20170709,0,0,0,0,0,201707,0
20170710,0,0,0,0,0,201707,0
20170711,0,0,0,0,0,201707,0
20170712,0,0,0,0,0,201707,0
20170713,0,0.059495144,0.295736521,0,0.107199349,201707,0.092486203
20170714,0,0,0,0,0,201707,0
20170715,0,0,0,0,0,201707,0
20170716,0,0,0,0,0,201707,0
20170717,0,0,0,0,0,201707,0
20170718,0,0,0,0,0,201707,0
20170719,0,0,0,0,0,201707,0
20170720,0,0,0,0,0,201707,0
20170721,0,0,0,0,0,201707,0
20170722,0,0,0,0,0,201707,0
20170723,0,0,0,0,0,201707,0
20170724,0,0,0,0,0,201707,0
20170725,0,0,0,0,0,201707,0
20170726,4.727911949,5.911218643,7.023633003,7.948011398,7.776386738,201707,6.677432346
20170727,0,0,0,0,0,201707,0
20170728,0,0,0,0,0,201707,0
20170729,0,0,0,0,0,201707,0
20170730,0,0,0,0,0,201707,0
20170731,0,0,0,0,0,201707,0
20170801,0,0,0,0,0,201708,0
20170802,2.319478512,2.188000917,1.967814684,3.679996014,3.014383316,201708,2.633934689
20170803,0.244908199,0,0,0,0,201708,0.04898164
20170804,0.238731116,1.518924952,2.754208326,1.472532749,2.456997156,201708,1.68827886
20170805,0.533146858,0.780921757,1.071803331,0.303783745,0.587523758,201708,0.65543589
20170806,7.672631264,7.176377296,7.304349422,10.21312141,9.25715065,201708,8.324726009
20170807,2.291528463,2.05351615,1.966753364,3.679996014,2.942917109,201708,2.58694222
20170808,0,0,0,0,0,201708,0
20170809,0,0,0,0,0,201708,0
20170810,0,0,0,0,0,201708,0
20170811,0,0,0,0,0,201708,0
20170812,0,0,0,0,0,201708,0
20170813,0,0,0,0,0,201708,0
20170814,0,0,0,0,0,201708,0
20170815,0,0,0,0,0,201708,0
20170816,0,0,0,0,0,201708,0
20170817,0,0,0,0,0,201708,0
20170818,0,0,0,0,0,201708,0
20170819,1.769147396,1.296302557,1.088668108,1.796708584,1.435482264,201708,1.477261782
20170820,0,0,0,0,0,201708,0
20170821,0,0,0,0,0,201708,0
20170822,0,0,0,0,0,201708,0
20170823,0.636480212,0.201727107,0,0,0,201708,0.167641464
20170824,0,0,0,0,0,201708,0
20170825,0,0,0,0,0,201708,0
20170826,0,0,0,0,0,201708,0
20170827,0,0,0,0,0,201708,0
20170828,0,0,0,0,0,201708,0
20170829,0,0,0,0,0,201708,0
20170830,0,0,0,0,0,201708,0
20170831,0,0,0.079970352,0,0,201708,0.01599407
20170901,0,0,0,0,0,201709,0
20170902,0,0,0,0,0,201709,0
20170903,0,0,0,0,0,201709,0
20170904,0,0,0,0,0,201709,0
20170905,0,0,0,0,0,201709,0
20170906,0,0,0,0,0,201709,0
20170907,1.104717255,0.960090697,0.953792214,1.796708584,1.328282952,201709,1.22871834
20170908,0,0,0,0,0,201709,0
20170909,0,0,0,0,0,201709,0
20170910,0,0,0,0,0,201709,0
20170911,0,0,0,0,0,201709,0
20170912,0.847213328,0.435370415,0.491832942,0,0.107199349,201709,0.376323207
20170913,1.650083423,1.384593487,1.3081671,2.001634359,1.700670838,201709,1.609029841
20170914,1.00563848,0.261222243,0.295736521,0,0.107199349,201709,0.333959319
20170915,0,0,0,0,0,201709,0
20170916,0,0,0,0,0,201709,0
20170917,0,0,0,0,0,201709,0
20170918,0,0,0,0,0,201709,0
20170919,0,0,0,0,0,201709,0
20170920,0,0,0,0,0,201709,0
20170921,13.42707729,9.868610382,9.640727043,11.37121296,10.13477612,201709,10.88848076
20170922,7.984802246,6.109405041,6.158207417,6.492058277,5.797049999,201709,6.508304596
20170923,0,0,0,0,0,201709,0
20170924,0,0,0,0,0,201709,0
20170925,0,0,0,0,0,201709,0
20170926,0,0,0,0,0,201709,0
20170927,0,0,0,0,0,201709,0
20170928,0,0,0,0,0,201709,0
20170929,0,0,0,0,0,201709,0
20170930,0,0,0,0,0,201709,0
20171001,0,0,0,0,0,201710,0
20171002,0,0,0,0,0,201710,0
20171003,0,0,0,0,0,201710,0
20171004,0,0,0,0,0,201710,0
20171005,0,0,0,0,0,201710,0
20171006,0,0,0,0,0,201710,0
20171007,0,0,0,0,0,201710,0
20171008,0,0,0,0,0,201710,0
20171009,0,0,0,0,0,201710,0
20171010,0,0,0,0,0,201710,0
20171011,0,0,0,0,0,201710,0
20171012,0,0,0,0,0,201710,0
20171013,0,0,0,0,0,201710,0
20171014,0,0,0,0,0,201710,0
20171015,0,0,0,0,0,201710,0
20171016,0,0,0,0,0,201710,0
20171017,0,0,0,0,0,201710,0
20171018,0,0,0,0,0,201710,0
20171019,0,0,0,0,0,201710,0
20171020,0.411083072,0.261222243,0.294144601,0,0,201710,0.193289983
20171021,2.62513876,1.865515232,1.945625186,2.057431221,1.916391611,201710,2.082020402
20171022,0,0,0,0,0,201710,0
20171023,0,0,0,0,0,201710,0
20171024,0,0,0,0,0,201710,0
20171025,0,0,0,0,0,201710,0
20171026,0,0,0,0,0,201710,0
20171027,0,0,0,0,0,201710,0
20171028,0,0,0,0,0,201710,0
20171029,0,0,0,0,0,201710,0
20171030,0,0,0,0,0,201710,0
20171031,0,0,0,0,0,201710,0
20171101,0,0,0,0,0,201711,0
20171102,0,0,0,0,0,201711,0
20171103,0,0,0,0,0,201711,0
20171104,0,0,0,0,0,201711,0
20171105,0,0,0,0,0,201711,0
20171106,0,0,0,0,0,201711,0
20171107,0,0,0,0,0,201711,0
20171108,0,0,0,0,0,201711,0
20171109,0,0,0,0,0,201711,0
20171110,0,0,0,0,0,201711,0
20171111,0,0,0,0,0,201711,0
20171112,0,0,0,0,0,201711,0
20171113,0,0,0,0,0,201711,0
20171114,0,0,0,0,0,201711,0
20171115,0,0,0,0,0,201711,0
20171116,16.2326355,12.69194031,12.66700459,13.44619846,12.2180481,201711,13.45116539
20171117,64.29974365,48.22044373,49.12512589,48.71696091,46.4510231,201711,51.36265945
20171118,3.057827473,2.339663506,2.496096373,2.305418253,2.2809093,201711,2.495982981
20171119,0,0,0,0,0,201711,0
20171120,0,0,0,0,0,201711,0
20171121,0,0,0,0,0,201711,0
20171122,0,0,0,0,0,201711,0
20171123,0,0,0,0,0,201711,0
20171124,0,0,0,0,0,201711,0
20171125,0,0,0,0,0,201711,0
20171126,0,0,0,0,0,201711,0
20171127,13.80029678,10.15947819,10.60564232,6.519089222,6.757714272,201711,9.568444157
20171128,4.697312832,3.161908865,3.196248055,2.152589083,2.099328995,201711,3.061477566
20171129,0,0,0,0,0,201711,0
20171130,0,0,0,0,0,201711,0
20171201,0,0,0,0,0,201712,0
20171202,0,0,0,0,0,201712,0
20171203,0,0,0,0,0,201712,0
20171204,0.463272125,0.300000012,0.300000012,0.322972476,0.300000012,201712,0.337248927
20171205,0,0,0,0,0,201712,0
20171206,0,0,0,0,0,201712,0
20171207,0,0,0,0,0,201712,0
20171208,0,0,0,0,0,201712,0
20171209,0,0,0,0,0,201712,0
20171210,0,0,0,0,0,201712,0
20171211,0,0,0,0,0,201712,0
20171212,0,0,0,0,0,201712,0
20171213,0,0,0,0,0,201712,0
20171214,0,0,0,0,0,201712,0
20171215,0,0,0,0,0,201712,0
20171216,0,0,0,0,0,201712,0
20171217,0,0,0,0,0,201712,0
20171218,0,0,0,0,0,201712,0
20171219,0,0,0,0,0,201712,0
20171220,0,0,0,0,0,201712,0
20171221,1.832430363,1.291168094,1.159799337,1.198750615,0.923676908,201712,1.281165063
20171222,0,0,0,0,0,201712,0
20171223,0,0,0,0,0,201712,0
20171224,0,0,0,0,0,201712,0
20171225,0,0,0,0,0,201712,0
20171226,0,0,0,0,0,201712,0
20171227,0,0,0,0,0,201712,0
20171228,0,0,0,0,0,201712,0
20171229,0,0,0,0,0,201712,0
20171230,0,0,0,0,0,201712,0
20171231,0,0,0,0,0,201712,0
20180101,0,0,0,0,0,201801,0
20180102,0,0,0,0,0,201801,0
20180103,0,0,0,0,0,201801,0
20180104,0,0,0,0,0,201801,0
20180105,0.244908199,0,0,0,0,201801,0.04898164
20180106,1.046755314,0.474148154,0.496096402,0.247987002,0.288194627,201801,0.5106363
20180107,5.558129311,3.72653842,3.571131229,3.169493437,2.975467443,201801,3.800151968
20180108,0,0,0,0,0,201801,0
20180109,9.704211235,6.715629578,6.69049263,4.776161194,4.749091625,201801,6.527117252
20180110,7.740691185,6.173769951,6.496285439,6.686314106,6.201051235,201801,6.659622383
